"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval"
"1984","Men","United States of America","USA","0.01268809703774179","0.00920560803384154","0.016968743664713053","0.13011006798348929","0.1162998099940431","0.14509531920460794","0.04004564752947254","0.03409840563758326","0.04685475598718201","0.4302151052672943","0.4083939597168997","0.45174828771015996","0.386941080182002","0.36529621981634763","0.4084765406465399","0.10604993760222842","0.09241098298846294","0.12067925884850282","0.018521086651928156","0.014456768182970162","0.02312856975412415","0.0055390437293327075","0.003724955501430144","0.007690526550235999"
"1985","Men","United States of America","USA","0.012201130101440989","0.00903349869886523","0.01603908534992913","0.1360502483352162","0.12247471267803611","0.15084309460140777","0.03869139434362304","0.03308660771279274","0.04512799744947146","0.42278368990317683","0.40183677053216127","0.44329375116183345","0.39027353531654296","0.3699657036300814","0.41090109595309493","0.11051741168388039","0.09702355225142928","0.12460321773768623","0.019653464277034783","0.015635905782058042","0.024219391610158306","0.005879372374301013","0.004084551373657266","0.008008946182983706"
"1986","Men","United States of America","USA","0.011755851112342862","0.00882048567013775","0.015208365150214877","0.14218630806773952","0.1287395919880713","0.15652936270359044","0.03739317504329808","0.032190795125821174","0.043332989968172295","0.41505259771410413","0.39521952778788644","0.43451455667741684","0.3936120660625154","0.37362936167404187","0.4135858786575037","0.11512672738835175","0.10185294525503473","0.12883868270101884","0.020820510528861188","0.016789125941771368","0.02544819956966566","0.0062390701505265775","0.004426294051922092","0.008337854946588643"
"1987","Men","United States of America","USA","0.011355491531555108","0.008675670593749057","0.014539530920372497","0.14855077703319178","0.13529642645956655","0.1624678261415567","0.03615911318686088","0.031225741296802237","0.04175060159876305","0.4069904595910302","0.38807584961521635","0.4255468565951961","0.396944156657362","0.3778177247273718","0.4159729994699501","0.1199119806968075","0.10694722045963231","0.13332148462066182","0.022011511616650947","0.017949986827613337","0.026613202024709234","0.006627284719733314","0.004793565549132164","0.008785473005049577"
"1988","Men","United States of America","USA","0.01099457893614834","0.008520659859040169","0.013894151543294167","0.15522368824074026","0.14202726511681793","0.16903976874819418","0.03499227998309166","0.030341473426753994","0.04020161810137266","0.39861999088658445","0.3804788823246282","0.41630362210476746","0.4001694599534353","0.3818369579618482","0.4180706311945781","0.12491689015705484","0.11216873743824542","0.1381944318287013","0.02325055734536656","0.01920747312993165","0.027778885281991482","0.0070562407383188645","0.0052048510158698045","0.0092669437892091"
"1989","Men","United States of America","USA","0.010673061679321236","0.008333965681400797","0.013371412497261622","0.1622410553468444","0.14926640844729866","0.1760046961442577","0.03389741862686589","0.02950430277552529","0.038792192196751694","0.38994016340606635","0.3727167500555783","0.4066834663576401","0.4032482989409021","0.385738193317825","0.42060052287058236","0.13013972927158146","0.11759330855845002","0.14331019413032986","0.02455318507777009","0.02055998704756499","0.02904865512480366","0.007548140997492856","0.005663224222083276","0.009838585135518968"
"1990","Men","United States of America","USA","0.01039356019356349","0.008210729357061809","0.01293145337582698","0.16964591428367343","0.15679021301629642","0.183147814382151","0.032878292719677016","0.028684072997469855","0.03753528280546284","0.3810568477655861","0.36496003903992835","0.3972683819144293","0.40602538303749997","0.3893304102148348","0.4228904810049972","0.13557250186149145","0.12302883953127611","0.14848558296783712","0.025949745767168325","0.021855326101206593","0.03052358109408621","0.008123666655013656","0.00614895031644522","0.010488807662933546"
"1991","Men","United States of America","USA","0.010155911231567291","0.008076381416094017","0.012557632353255403","0.1774595937494826","0.16456497149747285","0.19112942200720748","0.03193095588758839","0.027909539868226894","0.03642495170909327","0.37204815691991866","0.3564955411645705","0.3877846553150842","0.40840538021144307","0.3920643456616641","0.4246025621968262","0.1411757896838927","0.12875906270170892","0.15391951288415526","0.02749194555979172","0.023310257838580446","0.03218125298295882","0.008791858505798202","0.006700626573976119","0.01127838318092308"
"1992","Men","United States of America","USA","0.009959332017046586","0.007956110093191932","0.012284548703894515","0.18567574178903168","0.1731041158279259","0.19930011534047934","0.031049219946144326","0.02719541115295564","0.03531072269502229","0.3630257107647827","0.34790527689562334","0.37803949000649945","0.4102899934829947","0.3943038823500222","0.42589270882026226","0.1469259429092891","0.13454376189504116","0.1597045682794747","0.029186170330813187","0.024859497231859852","0.034015786003068024","0.009563628548929426","0.007318712375359997","0.012149179097183539"
"1993","Men","United States of America","USA","0.009798722752639261","0.007837748869600933","0.01209114293237623","0.1943041739826979","0.18132889366470478","0.20773374001544456","0.03023343959383248","0.02644283089578325","0.034334799067909455","0.354005201970123","0.33924326161277585","0.36861483974284104","0.41165845970070736","0.39620343013338577","0.42715335268757526","0.15273965625078462","0.1401023391017055","0.16535531356646632","0.031098729841218732","0.026626727504219096","0.03599784758377044","0.010465787890694552","0.008022687248809652","0.013277336830418646"
"1994","Men","United States of America","USA","0.009669682475311666","0.007747400054320616","0.01186365434752496","0.2033539977472856","0.19020126838973483","0.2164127498173257","0.029473646429940038","0.025769377944204686","0.03343971808429114","0.3450538805714768","0.3304115100448908","0.35921943516271493","0.41244879077598595","0.3973776248795775","0.42775952253091154","0.15857634410017254","0.1459671164787597","0.17108576123212094","0.0332570603673389","0.02861250936218337","0.03825938883090143","0.011520593279774163","0.008841794008056618","0.014502844978660345"
"1995","Men","United States of America","USA","0.009563432204826302","0.007680777153046693","0.01167998506792365","0.2127699090464478","0.19956671618609284","0.22582331158928462","0.028774471217314614","0.025144280432998715","0.032593179540730294","0.33626089218561367","0.3220653852408733","0.35038717669730646","0.41263129334579757","0.39773089568063436","0.42775934972449503","0.1643154115700028","0.15166768531089037","0.17679374949276255","0.03570250789669999","0.030922488253774243","0.04088510686811833","0.012751989579745014","0.009891409588760577","0.015980593639417194"
"1996","Men","United States of America","USA","0.009475376435760215","0.007627779594911277","0.011564171377935513","0.22250927184716043","0.20948141019418778","0.23574751847052633","0.02811943618307827","0.024685835181348863","0.031819574261429236","0.32764692343196655","0.31389940532785304","0.34163913457093187","0.41224899010203453","0.3975665494411724","0.4271415361876643","0.16986372716010587","0.15726678719608814","0.18261059261734122","0.03845764272618867","0.03352229037093334","0.04390361489168179","0.014187901960865884","0.011062902192664042","0.017680550544150065"
"1997","Men","United States of America","USA","0.00940144627362092","0.007578317404282558","0.011451272685827168","0.2325610429400388","0.21956895404272442","0.24589340485979938","0.027504652010805895","0.024190679376229287","0.03107891678143747","0.3192295123874354","0.3058735753525391","0.33300566792876674","0.41130334438809896","0.39689129660741007","0.42613799825405435","0.17523881317315798","0.16266084219112553","0.18783346627621256","0.04150426795374841","0.03634555927492498","0.047253232297448475","0.015817961813132397","0.012430639834959728","0.019514249191675444"
"1998","Men","United States of America","USA","0.009343181135846661","0.0075601167270347835","0.011349752587120465","0.24280020920462356","0.2297658837260972","0.2561484759779888","0.026925798755606422","0.023753874158432206","0.030313993727713564","0.3110925454675357","0.29805704680085343","0.3245455528063911","0.4098382634363877","0.3955569101929364","0.42476149718856354","0.18040627176547308","0.16782860879232828","0.19288595508426287","0.044779159759551074","0.03934415267406819","0.050752589932297684","0.017614777679599392","0.013962036474518626","0.02172062655126007"
"1999","Men","United States of America","USA","0.009295396899939742","0.0075491666076392995","0.011288928786558388","0.2532967480195023","0.24027765603051246","0.26681835559070255","0.026358907865868565","0.023297384398886734","0.02969981956431729","0.3031691946048004","0.29039595058761664","0.31633672557742043","0.407879750609889","0.39372343474097415","0.4224633627242311","0.18539388650956234","0.17313846560656856","0.19778475245150345","0.048309477947851516","0.04260264100421009","0.05451587897352133","0.01959338356208844","0.01559290924003073","0.024031550470425517"
"2000","Men","United States of America","USA","0.009259843296070555","0.0075236912270216175","0.01121561716284623","0.26407776539063627","0.25123972829985436","0.2774868671193219","0.025786136380329176","0.022851512266071364","0.029041339175757585","0.29538607698387864","0.28267371627465376","0.3081617700583592","0.4054901759490853","0.39154209425557535","0.4199025667713777","0.19023849797356202","0.17825020694564445","0.20229031711988796","0.052081729728941754","0.046010788933601166","0.058483148382038254","0.0217575376881325","0.017554151572698493","0.026337931627089115"
"2001","Men","United States of America","USA","0.009235206114374662","0.007526902874608482","0.011201515481692797","0.27503804750018707","0.2621974351232051","0.2883372169534216","0.025187452012262752","0.02236595029604542","0.02825396036703082","0.2877660764113287","0.2752246258053261","0.30046253546207546","0.40277321596184684","0.3891893827055856","0.4167457135211912","0.19494987883500692","0.1832005432928872","0.20693426880066196","0.055994145664667545","0.0496576088788321","0.06263164548769347","0.024094023000512606","0.01964459944857542","0.028986141023712633"
"2002","Men","United States of America","USA","0.00921619923264409","0.007528350743291581","0.011129984143649902","0.2859957226428634","0.27312079222858043","0.2995836992510922","0.024569199249584565","0.02187283456512989","0.027503580047087476","0.28037865404523377","0.2680368085923899","0.2928482062746872","0.3998402228296742","0.3866150524644312","0.413685245889275","0.19944754474427537","0.18783143409248848","0.21157035232367613","0.05997773894243091","0.05335456855360925","0.06697584623283537","0.026570438956157114","0.021886422201863612","0.03188345338215218"
"2003","Men","United States of America","USA","0.009199639322252597","0.00752376303428352","0.011078885383775983","0.2968280145352309","0.2838423960509868","0.31036662943136534","0.023952980021299072","0.021340012084253655","0.026757853790735496","0.2732074470713934","0.2610635053011636","0.2852262591981973","0.39681191704982405","0.3838775845606131","0.4103551641994695","0.2037252389968044","0.19235804440881182","0.2158898651633336","0.06397626807600802","0.05727821409104124","0.07121752839504193","0.029126507462418464","0.0241630258810932","0.034804088728926555"
"2004","Men","United States of America","USA","0.009181316143090139","0.00751590172505835","0.011038177288620063","0.30742341070148244","0.29469861499872946","0.3205766967659707","0.023346739230845192","0.020815371956552458","0.026056656652385678","0.2663083063349957","0.25455274974743214","0.2781961077372264","0.39374022558958655","0.3810439198512168","0.40688138804714913","0.20772988797907202","0.19644652880721344","0.2195964796369395","0.06795038998869354","0.06114260493633436","0.0753876152399235","0.031743132733716865","0.026465303411507837","0.03777815288844432"
"2005","Men","United States of America","USA","0.009165604511165751","0.007511556968525564","0.011018213064941478","0.317626323933664","0.30477562102433087","0.33050072767391936","0.02276702668073217","0.02029892271493659","0.025410919680953267","0.2596989435369924","0.24814161253932332","0.2713046274876137","0.3907420993374455","0.3781990279386304","0.4038934154660035","0.2114367975958333","0.20012560118763253","0.22294279493253297","0.07179279239213969","0.0646841434668881","0.07943027224157453","0.034396733945691024","0.028777803641369316","0.04074749515543597"
"2006","Men","United States of America","USA","0.00916031422821464","0.0075047281176967824","0.011019613425837729","0.3272941286988755","0.3146505143091533","0.3401066101912035","0.0222374459938668","0.019826250742439648","0.024828079373847838","0.25347490124496264","0.24249034839240113","0.2646498499362929","0.38783320783408043","0.3753952307850885","0.4005622835891952","0.21484235821098568","0.2035140180831263","0.22625195009340462","0.07541900023811048","0.06806366072538303","0.08309019659219671","0.03703277024977931","0.031106477101523377","0.043599528008814635"
"2007","Men","United States of America","USA","0.009173471058105996","0.007485156034199154","0.010992796774669125","0.3362899059595507","0.32360433253817866","0.3491344815073641","0.02177843139655541","0.019421748367818598","0.024304912599346928","0.24775527954368465","0.23692130772242062","0.2588424248378243","0.3850029100421032","0.3725269206118736","0.397436141313313","0.2179285010713864","0.20666903351116037","0.22936313896758262","0.0787761616294473","0.0711518171397995","0.08669452567427811","0.039585243258717054","0.03346036335540025","0.04648705599772691"
"2008","Men","United States of America","USA","0.009211089770525462","0.007505790164273763","0.011054325157590339","0.3445103217897865","0.331716735985231","0.35720168938833347","0.021406587426643836","0.019098611895512176","0.023957596064527166","0.24264562298661005","0.2320387539154947","0.2535232240239243","0.3822263760264341","0.3701080798436911","0.3944601203837747","0.2206843737295652","0.20943242272687607","0.23201693042520893","0.08181209440180708","0.07405289185548873","0.08995555097365021","0.04201385365841424","0.03549423828054509","0.049037035463650416"
"2009","Men","United States of America","USA","0.009274630811912966","0.007547948840946653","0.011130157054429926","0.3517997151917038","0.3388426780538893","0.36455248295534587","0.021132889623976615","0.018834765724824606","0.023673641079407202","0.23831907886591247","0.2276602373423117","0.24907631163820526","0.3794736835064942","0.36747840149712047","0.39178125473748027","0.22308074232120131","0.21174571381766916","0.23446602266458705","0.08446281677448782","0.07647174488430393","0.09291054560368567","0.04425615609601461","0.03751805050539479","0.05157135602982433"
"2010","Men","United States of America","USA","0.009370622241531333","0.007628645307886307","0.011249292551655344","0.35815643940743663","0.3451546382709056","0.37091053694733495","0.020967940268046107","0.018617029186226777","0.023508587935050933","0.23482816706014106","0.2242451834108003","0.24545508970345573","0.3766768290228449","0.36448105869027647","0.38929258831373387","0.22514576389527438","0.21350940599402113","0.23659807540212094","0.08674772709290107","0.0784697577212528","0.09546653254346349","0.04626294841926118","0.039297403271830296","0.05373613264889666"
"2011","Men","United States of America","USA","0.009500379288631013","0.0077398917599601266","0.011491122411023355","0.36363197502261824","0.35046344679100805","0.37668820134099945","0.020898733873080153","0.018553244729828024","0.02346238331007571","0.23206645979353843","0.22134370062044895","0.24290977737685412","0.3739024500221321","0.3616090075712242","0.3865100868878651","0.22688693271278576","0.21503657789953481","0.23858243212076227","0.08871677245733135","0.08037517391466574","0.09757974930096788","0.048028269852501075","0.04088172887180031","0.055771020897500696"
"2012","Men","United States of America","USA","0.009666719066085907","0.00785705313641635","0.01171122259191117","0.36838080109214516","0.3547222240521035","0.3818138206986471","0.020913550900795063","0.01847474485351","0.0235393051665589","0.22985874642199422","0.21894389707104686","0.2408998410543938","0.3711801805189796","0.3586597782447082","0.38411716868022366","0.22844087682116132","0.21664434803034452","0.24025290992437703","0.09042384465949999","0.08177560466065477","0.09960697177806153","0.049516079611483875","0.04214272956889069","0.05738638183765223"
"2013","Men","United States of America","USA","0.009859759371462886","0.007949247492445985","0.012049975904878425","0.37276990673121396","0.3586654006625284","0.38726241416355817","0.02100228481680889","0.018492941974569004","0.02368104441361394","0.2278855528903221","0.21685105723982798","0.2393359389623455","0.36848249419019213","0.3555156899608185","0.38134227636879914","0.22994043720384627","0.21800770188050322","0.24199207937243464","0.09203240237995311","0.08311488136890494","0.10129942400777603","0.050797067147414596","0.04312059013647848","0.05894090634776527"
"2014","Men","United States of America","USA","0.010074828172502916","0.00809543146756469","0.012399819758574045","0.37692775555644276","0.36231159527119183","0.3918438261387576","0.021146272442784476","0.018531608511062742","0.023919349433440863","0.22607122639542213","0.21475345378919392","0.2380096671637984","0.36577991543284777","0.35223743741168806","0.37922492722841705","0.23142773602991848","0.21918814578062767","0.24379230587046594","0.09356843562774442","0.0844133865059381","0.10339570346878398","0.051931583898779825","0.04405059779486323","0.06050114725326262"
"2015","Men","United States of America","USA","0.01030385449787059","0.008205130280388837","0.012726349173623513","0.38089087700101165","0.36563924451558966","0.3963880890927267","0.021333040608082325","0.01860039136384862","0.024223798633031958","0.2244024484751993","0.2127681220315091","0.23675185434549514","0.363069777417836","0.3491669359218934","0.37675023049577056","0.23296829002840883","0.2199955853856435","0.24594006084290668","0.09499964230348298","0.08536445570286373","0.10543033444941634","0.052922944669119856","0.04456010646915416","0.06193952718967102"
"2016","Men","United States of America","USA","0.01054415379113819","0.008291434018421506","0.01315370641764281","0.38466444104606656","0.36852908129282386","0.40052521401664387","0.021557028758370286","0.018619099166270213","0.024642957222438356","0.22286273237220372","0.21053196752192396","0.23567161884029314","0.3603716420322213","0.34570619212973175","0.3753785458122787","0.23456206067466584","0.22073682785775475","0.24819191699664964","0.0963046068772694","0.08636075740213121","0.10720040517547105","0.053797773494131305","0.044804365764747625","0.06355851124916619"
"2017","Men","United States of America","USA","0.010798380880798687","0.008362134988687724","0.013617451217262483","0.38805689901451706","0.37078876952297984","0.40512870226455705","0.021808043249395493","0.018656054050520378","0.025151977960362303","0.22162978040409861","0.2085002624888003","0.23525598721237714","0.3577068944511901","0.34244079092532176","0.37365718285782945","0.23609837668531466","0.22136385769870726","0.25082727438407365","0.09738208601896513","0.08676550398309246","0.10915405037513376","0.054576436310237265","0.04506900691007793","0.06513762289462856"
"2018","Men","United States of America","USA","0.011072048918620013","0.008360439807016985","0.014209391412945215","0.3909596959375726","0.37265190619293587","0.4093483216156327","0.022071312189112693","0.01864129923309158","0.025651256244632936","0.22076737486464165","0.20674815883912923","0.23533729633536427","0.35512956609005303","0.3389241142606371","0.3725018622560112","0.23748928222274526","0.22159499887375514","0.253301537381443","0.09818249840894655","0.08651554062916586","0.11096384050245661","0.05528791530588077","0.04501622001225622","0.06685065413723831"
"2019","Men","United States of America","USA","0.011368506689351278","0.00831809783728765","0.01488503396494898","0.393447741423557","0.37335665793332345","0.41380413104996694","0.022342737109254548","0.018537444886638995","0.02634392453270785","0.22024970847769654","0.20474327899384168","0.23649281034368375","0.3525913043001407","0.33473338850640943","0.3715912665930794","0.23878332063972244","0.22089004648643715","0.25633158722068516","0.09869848969096363","0.08548962487151987","0.11323090597554869","0.05596593109287088","0.044668644766502744","0.06892982778530636"
"2020","Men","United States of America","USA","0.011687928120985822","0.008249490495471681","0.015676042346039556","0.3956523866523794","0.37256539507508635","0.4187540828795921","0.022635820567570387","0.018436008615478693","0.02712964089466665","0.2198990434259776","0.20273210307340184","0.23817987703323354","0.3501248192330867","0.3298662268218152","0.37144343753794473","0.2400290216582846","0.2198099190621932","0.26012861496543405","0.09899512146838252","0.0840117097427929","0.1151684037077178","0.05662824352571238","0.04359598103842445","0.07136328321808812"
"2021","Men","United States of America","USA","0.012028943334710229","0.008220094529107285","0.01670356456413931","0.39770776266325636","0.3714100766302269","0.42381330355547403","0.02295389749106931","0.018259074757552726","0.028084004906925676","0.2196625991083313","0.1998330165986013","0.24096276724749044","0.3476467954026329","0.32433583431263585","0.37165271444944137","0.24124631280592113","0.2179091221126708","0.26463860325337835","0.09915281004174556","0.08189836300840893","0.11783410103705601","0.0573086398155896","0.04264167531104693","0.07422191909554961"
"2022","Men","United States of America","USA","0.012387256183195505","0.008134810180819659","0.01783087093178221","0.3996148782597549","0.36923999198162316","0.42925416960339","0.023290327533414854","0.01807831322856952","0.029087847575932857","0.21951442404176638","0.19687749746971422","0.24394665333856763","0.34519311198186836","0.3182321103457305","0.37241395450517506","0.24239476612598426","0.2151452612142383","0.2697874539694207","0.09921935002807204","0.07928531096216608","0.12096054354119015","0.058000762105698565","0.04143636534286919","0.07779013449892698"
"2023","Men","United States of America","USA","0.012762974490253398","0.0079419517225309","0.019059383994240266","0.4015331236106199","0.36657424679293604","0.4360682345189811","0.023636898497240478","0.017767642944720535","0.03019401968038875","0.2193750508592084","0.1935439726776828","0.24728317979483838","0.3426919505426779","0.31158748632197253","0.3741677512944824","0.24353162548785498","0.2119159567820554","0.27544287755122554","0.0992722308477969","0.07632589700039255","0.12471285689625466","0.05872926727496796","0.039724430972758115","0.08160193297437933"
"2024","Men","United States of America","USA","0.01315939403023967","0.007705126311294454","0.020435219856210118","0.40345761897347315","0.36329228273303543","0.44305438203616615","0.02399970132973371","0.017391863897072136","0.031476936984207324","0.21925381613453176","0.18915584359404264","0.2517583310368373","0.34012946753202167","0.3042695473999734","0.37643077185541496","0.2446416820180715","0.20842813097156299","0.28102577561477937","0.09932271230581895","0.07265813142969145","0.1283945470659986","0.05949322464958276","0.03742943231649993","0.08652340078929027"
